Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,079111,Kyocera TK-715 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,2.0,2.0,8718237012322,871823701232.0,
,026273,Epson T1281 inktcartridge zwart (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,3.0,9.0,8718237012339,871823701233.0,
,026276,Epson T1282 inktcartridge cyaan (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,4.0,6.0,8718237012346,871823701234.0,
,026279,Epson T1283 inktcartridge magenta (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,5.0,3.0,8718237012353,871823701235.0,
,026282,Epson T1284 inktcartridge geel (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,6.0,0.0,8718237012360,871823701236.0,
,026285,Epson T1285 multipack 4 inktcartridges (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,7.0,7.0,8718237012377,871823701237.0,
,026288,Epson T1291 inktcartridge zwart hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,8.0,4.0,8718237012384,871823701238.0,
,026291,Epson T1292 inktcartridge cyaan hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,3.0,9.0,1.0,8718237012391,871823701239.0,
,026294,Epson T1293 inktcartridge magenta hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,0.0,7.0,8718237012407,871823701240.0,
,026297,Epson T1294 inktcartridge geel hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,1.0,4.0,8718237012414,871823701241.0,
,026300,Epson T1295 multipack 4 inktcartridges hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,2.0,1.0,8718237012421,871823701242.0,
,035845,OKI 43324424 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,3.0,8.0,8718237012438,871823701243.0,
,035847,OKI 43324423 toner cyaan (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,4.0,5.0,8718237012445,871823701244.0,
,035849,OKI 43324422 toner magenta (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,5.0,2.0,8718237012452,871823701245.0,
,035851,OKI 43324421 toner geel (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,6.0,9.0,8718237012469,871823701246.0,
,018499,Canon CLI-526GY inktcartridge grijs met chip (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,7.0,6.0,8718237012476,871823701247.0,
,018512,Canon CLI-521GY inktcartridge grijs (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,8.0,3.0,8718237012483,871823701248.0,
,018513,Canon CLI-521GY inktcartridge grijs met chip (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,9.0,0.0,8718237012490,871823701249.0,
,079199,Kyocera TK-340 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,0.0,6.0,8718237012506,871823701250.0,
,029041,Brother LC-1240BK inktcartridge zwart (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,1.0,3.0,8718237012513,871823701251.0,
,029045,Brother LC-1240C inktcartridge cyaan (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,2.0,0.0,8718237012520,871823701252.0,
,029049,Brother LC-1240M inktcartridge magenta (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,3.0,7.0,8718237012537,871823701253.0,
,029053,Brother LC-1240Y inktcartridge geel (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,4.0,4.0,8718237012544,871823701254.0,
,029057,Brother LC-1280XLBK inktcartridge zwart hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,5.0,1.0,8718237012551,871823701255.0,
,029061,Brother LC-1280XLC inktcartridge cyaan hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,6.0,8.0,8718237012568,871823701256.0,
,029065,Brother LC-1280XLM inktcartridge magenta hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,7.0,5.0,8718237012575,871823701257.0,
,029069,Brother LC-1280XLY inktcartridge geel hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,8.0,2.0,8718237012582,871823701258.0,
,037001,Lexmark E260A11E toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,5.0,9.0,9.0,8718237012599,871823701259.0,
,037003,Lexmark E360H11E toner zwart hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,0.0,5.0,8718237012605,871823701260.0,
,037005,Lexmark E460X11E toner zwart extra hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,1.0,2.0,8718237012612,871823701261.0,
,034741,Lexmark 64416XE toner zwart extra hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,2.0,9.0,8718237012629,871823701262.0,
,079307,Kyocera TK-160 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,3.0,6.0,8718237012636,871823701263.0,
,079309,Kyocera TK-170 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,4.0,3.0,8718237012643,871823701264.0,
,042505,OKI 44250724 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,5.0,0.0,8718237012650,871823701265.0,
,042517,OKI 44250723 toner cyaan hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,6.0,7.0,8718237012667,871823701266.0,
,042515,OKI 44250722 toner magenta hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,7.0,4.0,8718237012674,871823701267.0,
,042513,OKI 44250721 toner geel hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,8.0,1.0,8718237012681,871823701268.0,
,047511,Xerox 106R01469 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,6.0,9.0,8.0,8718237012698,871823701269.0,
,047513,Xerox 106R01466 toner cyaan hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,0.0,4.0,8718237012704,871823701270.0,
,047517,Xerox 106R01468 toner geel hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,1.0,1.0,8718237012711,871823701271.0,
,047515,Xerox 106R01467 toner magenta hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,2.0,8.0,8718237012728,871823701272.0,
,029181,Brother TN-2210 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,3.0,5.0,8718237012735,871823701273.0,
,054011,HP 128A (CE320A) toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,4.0,2.0,8718237012742,871823701274.0,
,054013,HP 128A (CE321A) toner cyaan (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,5.0,9.0,8718237012759,871823701275.0,
,054015,HP 128A (CE322A) toner geel (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,6.0,6.0,8718237012766,871823701276.0,
,054017,HP 128A (CE323A) toner magenta (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,7.0,3.0,8718237012773,871823701277.0,
,029203,Brother TN-328BK toner zwart extra hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,8.0,0.0,8718237012780,871823701278.0,
,029205,Brother TN-328C toner cyaan extra hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,7.0,9.0,7.0,8718237012797,871823701279.0,
,029207,Brother TN-328M toner magenta extra hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,0.0,3.0,8718237012803,871823701280.0,
,029209,Brother TN-328Y toner geel extra hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,1.0,0.0,8718237012810,871823701281.0,
,033627,Samsung CLT-K4092S toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,2.0,7.0,8718237012827,871823701282.0,
,033629,Samsung CLT-C4092S toner cyaan (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,3.0,4.0,8718237012834,871823701283.0,
,033631,Samsung CLT-M4092S toner magenta (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,4.0,1.0,8718237012841,871823701284.0,
,033633,Samsung CLT-Y4092S toner geel (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,5.0,8.0,8718237012858,871823701285.0,
,029183,Brother TN-2220 toner zwart hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,6.0,5.0,8718237012865,871823701286.0,
,054001,HP 126A (CE310A) toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,7.0,2.0,8718237012872,871823701287.0,
,054003,HP 126A (CE311A) toner cyaan (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,8.0,9.0,8718237012889,871823701288.0,
,054005,HP 126A (CE312A) toner geel (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,8.0,9.0,6.0,8718237012896,871823701289.0,
,054007,HP 126A (CE313A) toner magenta (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,0.0,2.0,8718237012902,871823701290.0,
,039893,HP CE260A toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,1.0,9.0,8718237012919,871823701291.0,
,039897,HP CE261A toner cyaan (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,2.0,6.0,8718237012926,871823701292.0,
,039899,HP CE262A toner geel (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,3.0,3.0,8718237012933,871823701293.0,
,039901,HP CE263A toner magenta (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,4.0,0.0,8718237012940,871823701294.0,
,070785,Canon 728 toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,5.0,7.0,8718237012957,871823701295.0,
,085787,Dell 3J11D toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,6.0,4.0,8718237012964,871823701296.0,
,085789,Dell 2MMJP toner zwart hoge capaciteit (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,7.0,1.0,8718237012971,871823701297.0,
,085803,Dell Y924J toner zwart (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,8.0,8.0,8718237012988,871823701298.0,
,085809,Dell F479K toner geel (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,2.0,9.0,9.0,5.0,8718237012995,871823701299.0,
,085807,Dell D593K toner magenta (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,8.0,8718237013008,871823701300.0,
,085805,Dell C815K toner cyaan (123inkt huismerk),Compatible,toner,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,1.0,5.0,8718237013015,871823701301.0,
,125948,Brother LC980XL / 1100XL aanbiedingsdoosje XL hoge capaciteit ** voorraadsysteem **,Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,2.0,2.0,8718237013022,871823701302.0,
,044035,HP 301XL (CH563EE) inktcartridge zwart hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,3.0,9.0,8718237013039,871823701303.0,
,044037,HP 301XL (CH564EE) inktcartridge kleur hoge capaciteit (123inkt huismerk),Compatible,cartridge,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,4.0,6.0,8718237013046,871823701304.0,
,029042,Brother LC-1240BK reinigingscartridge zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,5.0,3.0,8718237013053,871823701305.0,
,029046,Brother LC-1240C reinigingscartridge cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,6.0,0.0,8718237013060,871823701306.0,
,029050,Brother LC-1240M reinigingscartridge magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,7.0,7.0,8718237013077,871823701307.0,
,029054,Brother LC-1240Y reinigingscartridge geel (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,8.0,4.0,8718237013084,871823701308.0,
,028327,Brother LC-985BK reinigingscartridge zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,0.0,9.0,1.0,8718237013091,871823701309.0,
,028331,Brother LC-985C reinigingscartridge cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,0.0,7.0,8718237013107,871823701310.0,
,028335,Brother LC-985M reinigingscartridge magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,1.0,4.0,8718237013114,871823701311.0,
,028339,Brother LC-985Y reinigingscartridge geel (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,2.0,1.0,8718237013121,871823701312.0,
,018142,Canon CLI-36 reinigingscartridge kleur (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,3.0,8.0,8718237013138,871823701313.0,
,018514,Canon CLI-521GY reinigingscartridge grijs (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,4.0,5.0,8718237013145,871823701314.0,
,018515,Canon CLI-521GY reinigingscartridge grijs met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,5.0,2.0,8718237013152,871823701315.0,
,018479,Canon CLI-526BK reinigingscartridge zwart met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,6.0,9.0,8718237013169,871823701316.0,
,018484,Canon CLI-526C reinigingscartridge cyaan met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,7.0,6.0,8718237013176,871823701317.0,
,018495,Canon CLI-526GY reinigingscartridge grijs met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,8.0,3.0,8718237013183,871823701318.0,
,018489,Canon CLI-526M reinigingscartridge magenta met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,1.0,9.0,0.0,8718237013190,871823701319.0,
,018494,Canon CLI-526Y reinigingscartridge geel met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,0.0,6.0,8718237013206,871823701320.0,
,018144,Canon CLI-8BK reinigingscartridge zwart met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,1.0,3.0,8718237013213,871823701321.0,
,018145,Canon CLI-8C reinigingscartridge cyaan met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,2.0,0.0,8718237013220,871823701322.0,
,018146,Canon CLI-8M reinigingscartridge magenta met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,3.0,7.0,8718237013237,871823701323.0,
,018148,Canon CLI-8PC reinigingscartridge photo cyaan met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,4.0,4.0,8718237013244,871823701324.0,
,018149,Canon CLI-8PM reinigingscartridge photo magenta met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,5.0,1.0,8718237013251,871823701325.0,
,018147,Canon CLI-8Y reinigingscartridge geel met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,6.0,8.0,8718237013268,871823701326.0,
,018139,Canon PGI-35 reinigingscartridge zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,7.0,5.0,8718237013275,871823701327.0,
,018469,Canon PGI-525PGBK reinigingscartridge zwart met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,8.0,2.0,8718237013282,871823701328.0,
,018117,Canon PGI-5BK reinigingscartridge zwart met chip (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,2.0,9.0,9.0,8718237013299,871823701329.0,
,018680,Canon PGI-7BK reinigingscartridge zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,0.0,5.0,8718237013305,871823701330.0,
,018686,Canon PGI-9C reinigingscartridge cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,1.0,2.0,8718237013312,871823701331.0,
,018698,Canon PGI-9G reinigingscartridge groen (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,9.0,8718237013329,871823701332.0,
,018700,Canon PGI-9GY reinigingscartridge grijs (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,3.0,6.0,8718237013336,871823701333.0,
,018688,Canon PGI-9M reinigingscartridge magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,4.0,3.0,8718237013343,871823701334.0,
,018684,Canon PGI-9MBK reinigingscartridge mat zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,5.0,0.0,8718237013350,871823701335.0,
,018682,Canon PGI-9PBK reinigingscartridge foto zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,6.0,7.0,8718237013367,871823701336.0,
,018692,Canon PGI-9PC reinigingscartridge foto cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,7.0,4.0,8718237013374,871823701337.0,
,018694,Canon PGI-9PM reinigingscartridge foto magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,8.0,1.0,8718237013381,871823701338.0,
,018696,Canon PGI-9R reinigingscartridge rood (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,3.0,9.0,8.0,8718237013398,871823701339.0,
,018690,Canon PGI-9Y reinigingscartridge geel (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,0.0,4.0,8718237013404,871823701340.0,
,022952,Epson T0591 reinigingscartridge foto zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,1.0,1.0,8718237013411,871823701341.0,
,022957,Epson T0592 reinigingscartridge cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,2.0,8.0,8718237013428,871823701342.0,
,022962,Epson T0593 reinigingscartridge magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,3.0,5.0,8718237013435,871823701343.0,
,022967,Epson T0594 reinigingscartridge geel (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,4.0,2.0,8718237013442,871823701344.0,
,022972,Epson T0595 reinigingscartridge licht cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,5.0,9.0,8718237013459,871823701345.0,
,022977,Epson T0596 reinigingscartridge licht magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,6.0,6.0,8718237013466,871823701346.0,
,022982,Epson T0597 reinigingscartridge licht zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,7.0,3.0,8718237013473,871823701347.0,
,022987,Epson T0598 reinigingscartridge mat zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,8.0,0.0,8718237013480,871823701348.0,
,022992,Epson T0599 reinigingscartridge licht licht zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,4.0,9.0,7.0,8718237013497,871823701349.0,
,026438,Epson T1001 reinigingscartridge zwart ,Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,0.0,3.0,8718237013503,871823701350.0,
,026440,Epson T1002 reinigingscartridge cyaan ,Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,1.0,0.0,8718237013510,871823701351.0,
,026442,Epson T1003 reinigingscartridge magenta ,Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,2.0,7.0,8718237013527,871823701352.0,
,026444,Epson T1004 reinigingscartridge geel ,Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,3.0,4.0,8718237013534,871823701353.0,
,026274,Epson T1281 reinigingscartridge zwart (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,4.0,1.0,8718237013541,871823701354.0,
,026277,Epson T1282 reinigingscartridge cyaan (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,5.0,8.0,8718237013558,871823701355.0,
,026280,Epson T1283 reinigingscartridge magenta (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,6.0,5.0,8718237013565,871823701356.0,
,026283,Epson T1284 reinigingscartridge geel (123inkt huismerk),Compatible,cleaning,8.0,7.0,1.0,8.0,2.0,3.0,7.0,0.0,1.0,3.0,5.0,7.0,2.0,8718237013572,871823701357.0,
